,url,likes,display_photo,account,date,caption,accessibility_caption
124,DB5LMgIMLDn,8,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/465573214_1280522866283426_9138972935491467733_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=CE2ocJJtHnkQ7kNvgHikdZP&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQ5Mjg3MjIyMzY0NTAyMDM5MQ%3D%3D.3-ccb7-5&oh=00_AYDGti1-G1ZnGUIaq2e1i81IEV7SsKQToM_2Zyjo4bQKew&oe=672CC7AD&_nc_sid=8f1549,uwblueprint,2024-11-03 03:00:37,Join us for our NPO & Project Showcase Night on November 7 from 7-8 pm in E7-2409! Pizza will be provided to those who sign up. 🍕Sign up here (https://forms.gle/9Gou2ToUZGGXS5mV8) or through the link in our bio!,
125,DByy90egsc2,101,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/465055905_1902544620155366_4109423218409667522_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=I8SV2Nk-zOIQ7kNvgGkF8Fp&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQ5MTA3NjgxMTcyNTY1MzgxNA%3D%3D.3-ccb7-5&oh=00_AYDosIu2Tracj492Eihk6iYH15I-ioCd8cIV4BpFSpxevQ&oe=672CD0B4&_nc_sid=8f1549,uwblueprint,2024-10-31 15:33:55,"Happy Halloween from the Blueprint Team 👻🎃 (or should I say, Happy HallowFE!N)",
126,C_d2BJKy26q,88,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/458309640_18346468180191692_7007655193535282530_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ShFbKG-Y4foQ7kNvgGSlXdZ&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQ0OTE1MDQ2MjcxMTUyNTAzNA%3D%3D.3-ccb7-5&oh=00_AYAgYHZ5qGlUsDO_UeiDlXDuriL8cIGW730_4x4m3X1NtQ&oe=672CC91A&_nc_sid=8f1549,uwblueprint,2024-09-03 19:13:17,"Monday the 9th in E7 5353! Blueprint and Verkada are joining to host an incredible night from 6-7 PM!Interested in working at one of the most innovative companies in the industry? Get ready to learn about the software engineering role at Verkada, network with current software engineers, and receive a special application link for Verkada roles! We got free boba and swag for everyone who sign up! Hurry as supplies last! Check out link in our bio to sign up! We’ll see you there!",
127,C9-K1iSgOEe,38,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/453096915_18341427703191692_7702263109766390847_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yOTk5eDI5OTkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ukouc_I8KkQQ7kNvgFQ2qb2&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQyMjIyMDQyNjI2MzE5MTgzOA%3D%3D.3-ccb7-5&oh=00_AYCVWMd7SAAM05CzxK008hYckooQIJbPCpar_dacslNkew&oe=672CB15F&_nc_sid=8f1549,uwblueprint,2024-07-28 15:28:07,"Join us in celebrating an amazing term of projects and collaborations! 🎉📅 Date: July 29, 6-8pm📍 Location: black and gold room in SLCDon’t miss out!",
128,C953XfnA-eB,107,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/453170311_18341201812191692_7817264138504205610_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=r3JaEAtHNJMQ7kNvgFuGlFs&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQyMTAwODg5MjMxNzA1NDk4OA%3D%3D.3-ccb7-5&oh=00_AYAahluw5wxZ41xW3zeIuRy2BLOr3NlrRQwgu31mayR_zg&oe=672CC2CE&_nc_sid=8f1549,uwblueprint,2024-07-26 23:21:02,"Blueprint Nights Recap! 🎉A massive thank you to everyone who made these nights a success!Special shout-out to our incredible partners: MEF @uwaterloopm @uw_ux @uwmcc Our guest speakers, and alumni who shared their time and knowledge.We hope you enjoyed the events as much as we did and can’t wait to see you all again soon! 🌟",
129,C9qm1gQAMWv,58,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/451550473_18340406872191692_4332161876728759668_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=9CBVv__beUEQ7kNvgHUOSLw&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNjcxNDA2OTg0MTg1NTkxOQ%3D%3D.3-ccb7-5&oh=00_AYAVEXZuH7BqoiqZDuD50zJVMt5KgAexZaT6zm76im1wKQ&oe=672CC222&_nc_sid=8f1549,uwblueprint,2024-07-21 01:07:58,"You asked, we delivered. 😌 Now’s your chance to shape social good with blueprint! 🚀The application deadline has been pushed to Monday night, giving you 2 more days to get yours submitted.Questions? Let us know at mailto:recruitment@uwblueprint.org! ✍️",
130,C9kV236ARTZ,18,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/449434107_18340075456191692_6657306677991220387_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=S5YYxTd1WE0Q7kNvgFVBdmQ&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNDk1MDU0NzMxMTEwNTI0MQ%3D%3D.3-ccb7-5&oh=00_AYDznFrP33HsGt-YtMedASCUKka6N7FusTVEdfJttJ7hjw&oe=672CA698&_nc_sid=8f1549,uwblueprint,2024-07-18 14:44:10,"🎨✨ Dive into creativity at our Design Night extravaganza! 🌟 Join us for speed-friending, a thrilling group design challenge, and a design-themed Kahoot game that’ll spark your imagination! 🍕 Did we mention there’s FREE PIZZA if you sign up? 🍕🎉 📅July 11th, 6-8 PM 📍E7 4053 (LOCATION CHANGE)Sign up using the link in our bioSpecial thanks to MEF",
131,C9kVrv3ACLD,11,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/451267092_18340075240191692_6470285022877654787_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=veoJ2_8iKkoQ7kNvgFaC6fo&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNDk0OTc4Mjc1NjUzMjkzMQ%3D%3D.3-ccb7-5&oh=00_AYBTT19fk4AgwtluMGWm2DalXEcasFMaVDY06IfIxdoxWw&oe=672CC2E5&_nc_sid=8f1549,uwblueprint,2024-07-18 14:42:39,"🔧✨ Join us for Engineering Night! 🌟 Discover our project showcase and get insights into our current projects and tech stacks. Don’t miss out!📅 July 10, 7:00 - 9:00 PM📍 E7-4053🔗 Link in bio to register!Special thanks to MEF",
132,C9kVP9rgbjX,10,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/451744996_18340074823191692_422271671054701343_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=0Tc_S5rINR8Q7kNvgEcqh9T&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNDk0Nzg3MzQ1MDczNTgzMQ%3D%3D.3-ccb7-5&oh=00_AYAFnXLydTn0eLOBX3DARYunNZYsN7vc7QQds5rm3JqQEA&oe=672CC735&_nc_sid=8f1549,uwblueprint,2024-07-18 14:38:51,"🎉 Join us for Tech Consulting Night, brought to you by Blueprint and UWMCC! Dive into the industry framework, hear from a student panel, and get all your questions answered.🗓️ July 9th, 6:00 - 8:00 PM📍 E7-4053🔗 Register through the link in our bio!Don’t miss out on this exciting event! 🚀Special thanks to MEF",
133,C9kVDMxAkhF,10,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/451846659_18340074463191692_2340865830293763831_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=gxQNfAuiJg8Q7kNvgE5smjT&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNDk0Njk5NjI5NTk3NzAyOQ%3D%3D.3-ccb7-5&oh=00_AYCTmKuY7HqowQE2-LZ_yNIA1Lk_gJ7Q1WHFHmAhNdf1VQ&oe=672CCD4D&_nc_sid=8f1549,uwblueprint,2024-07-18 14:37:07,"Curious about Product Management? Join us for PRODUCT NIGHT hosted by UWPM and Blueprint! This event includes speaker series, Q&A, and networking opportunities to explore the world of PM.🗓️ Monday, July 8th🕕 6 - 8 PM📍 E7 4053🧋Free boba will be available if you sign up! Don’t miss out! Register now through the link in our bio. See you there!Special thanks to MEF.",
134,C9kUKuUAQPa,21,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/451747256_18340073449191692_4480947692715368468_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=bsidq2pwefUQ7kNvgEbMDvO&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQxNDk0MzExNTMwNjQwMjc3OA%3D%3D.3-ccb7-5&oh=00_AYAMjqJCz__LHurNDzvqPwDV1tNf9diCngXTHcjA6x4jDg&oe=672CDA9B&_nc_sid=8f1549,uwblueprint,2024-07-18 14:29:24,"🎉Get hyped for the return of BlueprintNights!🚀Join us from July 8th to 11th for an excitinglineup of events! Whether you’re into design, product leadership, engineering, or consulting, there’s something thrilling in store for everyone. 🎨💼🔧Prepare to be amazed with interactive workshops, exciting talks, and networking opportunities galore.And yes, there will be awesome food and refreshments to keep you fueled throughout! 🍕🧋Save your spot now by registering through the link in our bio. This is your chance to learn, connect, and have a blast-don’t miss out! 🌟",
135,C9LSv09yLVf,136,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/450434540_18338778346191692_6090706976382029277_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=_MeIwrplG1sQ7kNvgFo0koY&_nc_gid=fefc808fc74a4cb28c49ab3f4bacf842&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQwNzg5OTk5NDU1OTY1NzMxMQ%3D%3D.3-ccb7-5&oh=00_AYDficFle2-Ei226jveWMwkfZjEk_pMMFLXLRSraKl_-pA&oe=672CB409&_nc_sid=8f1549,uwblueprint,2024-07-08 21:15:58,🍂 Exciting news! Applications for Fall 2024 are now live! 🍁✨ Want to join our impactful team? Visit our website to fill out the application form by July 20th. 📝 Have any questions? Drop us a DM or send us an email!,
136,C8qOTnxAIDv,153,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/449121838_18337039945191692_2924724540022564085_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=2ksvcDoKZhkQ7kNvgHJ7ZFe&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzM5ODU5MTc3ODY1MDA3MzcxOQ%3D%3D.3-ccb7-5&oh=00_AYDdQXCmd5ORNB4ri_aBtU-FET6QlObFAP22Yt_Uz4cSUA&oe=672CD8F9&_nc_sid=8f1549,uwblueprint,2024-06-26 01:02:14,Our recent bonfire event was lit!🌟Big thanks to everyone who came out and made it a night to remember ! Your presence made our BOT bonfire event a blast! 🔥🙌,
137,C7FdA12ACcH,131,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/445170148_419410094286108_5486166558716966832_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=24ArGjxHO4gQ7kNvgFw1ZUy&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM3MDIyNzQ5NzMxOTgwMjYzMQ%3D%3D.3-ccb7-5&oh=00_AYB2vFVoTe7NF8fA4N0S9R5xZmc4fgFe6kq14VBcWYAOUg&oe=672CDC7B&_nc_sid=8f1549,uwblueprint,2024-05-17 21:47:27,"📣 Applications for Spring 2024 Bootcamp are now open! UWDSC is collaborating with @uwcsclub,  @techplusuw, @uw_ux and @uwblueprint to help you put your best foot forward in your next co-op hunt⭐️ As a Bootcamp mentor, provide valuable resume critiques and give back to the student community💫As a Bootcamp mentee, receive valuable feedback on your resume with one of many experienced mentors from various backgrounds📅 Monday, May 20th from 7:00-10:00 PM ET📍Virtually on our Bootcamp Discord Server⏳ The Resume Reviews are drop-in events, which means you can show up at whichever times work best for you within the event period!⭐️ Please fill out the Mentor or Mentee Sign-Up form at the link in our bio!⚠️ The deadline to sign up is Sunday May 19th at 11:59 PM ET",
138,C5piJDbgsOF,133,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/435151413_18327302974191692_6558510216468850016_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BDGXCepB4vcQ7kNvgHM00ne&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzM0NDM1NDM0Mzg3MTc4Njc2NA%3D%3D.3-ccb7-5&oh=00_AYChDkUEK_sNqsDh4m_tinjeYRqMg5fk9BMHClPsv4EzXQ&oe=672CB7F1&_nc_sid=8f1549,uwblueprint,2024-04-12 05:02:08,Thank you for an amazing W2024 term! The team had a wonderful EOT with a well-deserved Blueprint party hosted at the ideas clinic (the same location as two of our blueprint nights!) to celebrate all our accomplishments and work this winter. ✨We had over 130 signups for Blueprint Nights ✨We increased our reach to 27 unique programs represented at our events✨We grew our Instagram presence to 2300 followers! We can’t wait for S2024 and all it has to offer!,
139,C5PGL48gVAw,52,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/435093179_18326062054191692_5729629708949552502_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMDQ4eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=bwoDz4aHQvcQ7kNvgHPowSR&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMzNjkxMzA1NDI0Mjc4NzM3Ng%3D%3D.3-ccb7-5&oh=00_AYD8yhtjGbLYoeOxJA_i4CHf1iaPlh0U-QpZ9O-O9DVvVA&oe=672CADDF&_nc_sid=8f1549,uwblueprint,2024-04-01 22:37:36,"Blueprint is proud to present our end of term showcase! Join us to reflect on an incredible term of fulfilling projects, fruitful collaborations, and fantastic socials! Come enjoy a night filled with activities like karaoke and photobooths as well as opportunities to learn about what makes our team what it is.📆 Friday, April 5th, 8 - 10 PM📍E7-1427",
140,C4UQQiZgxlf,63,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/429807049_18323190823191692_7653628670612445856_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMDQ4eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=T2wdB07AZ9QQ7kNvgEf5rvf&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMyMDM1MDMzMDQ2OTk0Nzc0Mw%3D%3D.3-ccb7-5&oh=00_AYBdLr3wroztFyCvaJjUPY1pcID_pzTMtegYfOkd6CdZxg&oe=672CAF56&_nc_sid=8f1549,uwblueprint,2024-03-10 02:10:25,DEADLINE EXTENDED to March 12 at 11:59 ET! 📌Want to shape social good with Blueprint? Now’s your chance to reach for the stars in S24! ⭐️Check out our website for the application form! ⏰Questions? Let us know! ✍️less,
141,C4HGdkBAwjB,61,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/429861313_18322552447191692_3605374483152959256_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMDQ4eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=mq2Ur2fJMvwQ7kNvgF82vEK&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMxNjY0ODA3MDM5NzIzMzM0NQ%3D%3D.3-ccb7-5&oh=00_AYCq4pJ95cyZfPwjIlRFm_TMQIr5Uxrj83VOJKlEGhemQQ&oe=672CAC18&_nc_sid=8f1549,uwblueprint,2024-03-04 23:34:41,"Blueprint and UWPM are proud to present Product Night 😁 Product Night will feature an interactive case study with prompts taken from real PM interviews at large companies, and help you to learn how to ace your next PM interview. 📆 Thurs, March 7th, 6:30 - 8:30 PM📍 E5-4106🔗 Link in bio to register🍕Food and refreshments will be provided",
142,C4EyKcdA4vz,99,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/429815874_18322440814191692_53739703923237828_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjg0eDEyNjYuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=0jp_qWigNXAQ7kNvgENnCmU&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMxNTk5NTg0NTcyMzM5MzAxMQ%3D%3D.3-ccb7-5&oh=00_AYDvkg-z2OFI0dTaaSe2hE2ViZlDlUTxldLhmOuwutSYqg&oe=672CC491&_nc_sid=8f1549,uwblueprint,2024-03-04 01:58:50,"Blueprint and UWMCC are collaborating to bring you Tech Consulting night 😎 Walk through case studies, and ask your burning questions! Get a glimpse into consulting at UWMCC and Blueprint!📆 Wednesday, March 6th, 6:30 - 8:30 PM📍 IDEAS Clinic 2nd Floor (E7-2409)🔗 Link in bio to register🍕Food and refreshments will be provided",
143,C4DhTvAAoTE,100,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/429884840_18322376983191692_6242290399042672023_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=PFSFlrPsT-EQ7kNvgGVhol4&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMxNTY0MDI0MjM0NTc3MjIyOA%3D%3D.3-ccb7-5&oh=00_AYAwpAu9bVIFnIKMADBIFctDg-Sj5P627JZXKjRrMg1TqQ&oe=672CD128&_nc_sid=8f1549,uwblueprint,2024-03-03 14:12:19,"UW Blueprint and UW/UX are teaming up to present Design Night 🤩 Design Night will center around usability testing with a chance to collect insights, improve through iterations, and present findings.📆 Tues, March 5th, 6:30 - 8:30 PM📍 IDEAS Clinic 2nd Floor (E7-2409)🔗 Link in bio to register🍕Food and refreshments will be provided🏆 Winners will receive prizes!!",
144,C39P373AJ-W,84,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/429824726_18322072195191692_6505493057915673096_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMDQ4eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1mnzWtme0VIQ7kNvgHUgkHG&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMxMzg3NDcxNTM1Njk5NTQ3OA%3D%3D.3-ccb7-5&oh=00_AYCsnUJMZs0QyYydqUN1gYHtpu5IGhc6PZCzxVnwkRH4nw&oe=672CC8A1&_nc_sid=8f1549,uwblueprint,2024-03-01 03:44:32,"Blueprint and UWCSC are proud to present Engineering Night! 🥳 Engineering Night will feature an interactive code-along, with workshops for all skill levels! You can bring your friends to learn, network, and have fun. 📆 Monday, March 4th, 6:30 - 8:30 PM📍 E5-4106🔗 Link in bio to register🍕Free pizza, cookies, and other refreshments!!",
145,C34CEM3A1fU,81,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/428657207_18321828982191692_5808195481316761338_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMDQ4eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nYUhZ4EwSwsQ7kNvgGy6L29&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMxMjQwNjYxMDcwOTc5NjgyMA%3D%3D.3-ccb7-5&oh=00_AYBWXSa0zNVOpu1v2s8tRc-U4pQ_t8WZdaOJ_TkNcjgHjg&oe=672CCDB8&_nc_sid=8f1549,uwblueprint,2024-02-28 03:07:40,"Come one, come all - Blueprint Nights are making their comeback! 🙌Come join us on any day from March 4th to 7th in E5/E7 from 6:30-8:30pm ET to pick up some new skills, make some new friends, and learn about new ideas in the field of your choice!💡Whether you love design, want to create and help lead a product, feel like engineering is your calling, or have a desire to break into consulting, we’ve got something for everyone to do. We’re also incredibly excited to announce collaborations with various other clubs like UW CSC, UW/UX, UWMCC, and UWPM. Food and refreshments will be provided! 📣LOCATIONS: E5/E7 (each event will be taking place in either E7-2409 on the second floor or 4106/4128 of E5 - stay tuned for specifics) 📲Register through the link in our bio 🔗",
146,C3tjLzZAVGp,139,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/428656248_18321325405191692_8541861746089454893_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMDQ4eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Nj93PSrZ5rIQ7kNvgFdqs43&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMwOTQ1NjA0MzkwOTY2NTE5Mw%3D%3D.3-ccb7-5&oh=00_AYACuImhwqnZRQVv4ux-DN-8DD_HeUa7y4SvA9LGvZIMgw&oe=672CD252&_nc_sid=8f1549,uwblueprint,2024-02-24 01:25:25,Hey everyone! Spring 2024 applications are now open - join our team and make a social impact! 🥳💡Check out the application form on our website until March 9th.✉️Questions? Reach out by DM or email!,
147,C2VfIq0ABIi,92,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/421150083_18316996543191692_4094150779172379849_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=tHwoOMKTRRkQ7kNvgFf5yzO&_nc_gid=00d2180d6377468b82d1bde63d8b7922&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzI4NDY2ODQzODQwMzg3OTQ1OA%3D%3D.3-ccb7-5&oh=00_AYBPmc7dvjviQWJQaa-cz6HIUq2dp6meu-vjXxxWSSw26w&oe=672CA6C0&_nc_sid=8f1549,uwblueprint,2024-01-20 20:36:52,"🎓🌟 Join us on Monday, Jan 22nd in E7-4433 at 6PM for an evening of professional growth and student networking at Blueprint’s Resume Reviews!🚀 Get ready to level up your career game with the support of upper years with backgrounds in technology, software development, UI/UX and product design, engineering, and more.📝 Resume Reviews: Bring a physical or digital copy of your resume and/or cover letter💼 Interview Skills: Sharpen your soft and technical skills for that dream job📸 LinkedIn Photos: Capture a spiffy new pic for those LinkedIn cold texts⏰ Mark the date to brush up your resume before WaterlooWorks cycle 2 ends! 🏃‍♂️🏃‍♀️",
